LST Per-LCZ-Class Histogram Data
Temperature range: -189 to 211 F
LCZ classes: [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]

LCZ_CLASS 1 (Compact high-rise) total_pixels=8639972
Temp(F)	Count	Probability
-94	7805	0.0000133746
-93	7427	0.0000127269
-92	8034	0.0000137670
-91	8306	0.0000142331
-90	8682	0.0000148774
-89	8612	0.0000147575
-88	8708	0.0000149220
-87	8777	0.0000150402
-86	9199	0.0000157634
-85	9334	0.0000159947
-84	9428	0.0000161558
-83	11164	0.0000191306
-82	11979	0.0000205272
-81	11976	0.0000205220
-80	11605	0.0000198863
-79	11531	0.0000197595
-78	11513	0.0000197286
-77	11649	0.0000199617
-76	11832	0.0000202753
-75	12130	0.0000207859
-74	11988	0.0000205426
-73	11920	0.0000204261
-72	12888	0.0000220848
-71	12520	0.0000214542
-70	11896	0.0000203849
-69	10832	0.0000185617
-68	11446	0.0000196138
-67	12388	0.0000212280
-66	10786	0.0000184828
-65	10015	0.0000171617
-64	8970	0.0000153710
-63	9562	0.0000163854
-62	9777	0.0000167538
-61	9565	0.0000163905
-60	9119	0.0000156263
-59	9630	0.0000165019
-58	9469	0.0000162260
-57	10189	0.0000174598
-56	11382	0.0000195042
-55	11427	0.0000195813
-54	11928	0.0000204398
-53	12229	0.0000209556
-52	12781	0.0000219015
-51	12405	0.0000212572
-50	13114	0.0000224721
-49	13499	0.0000231318
-48	14217	0.0000243622
-47	13849	0.0000237316
-46	14221	0.0000243690
-45	15702	0.0000269069
-44	15123	0.0000259147
-43	15634	0.0000267904
-42	15746	0.0000269823
-41	15993	0.0000274055
-40	17283	0.0000296161
-39	16822	0.0000288261
-38	18466	0.0000316433
-37	19056	0.0000326543
-36	19293	0.0000330604
-35	19828	0.0000339772
-34	20385	0.0000349317
-33	21944	0.0000376032
-32	22117	0.0000378996
-31	22710	0.0000389158
-30	23011	0.0000394316
-29	24882	0.0000426377
-28	25712	0.0000440600
-27	25939	0.0000444490
-26	25547	0.0000437772
-25	26281	0.0000450350
-24	28838	0.0000494167
-23	34081	0.0000584011
-22	37921	0.0000649813
-21	41424	0.0000709840
-20	43134	0.0000739143
-19	45887	0.0000786318
-18	53917	0.0000923920
-17	61960	0.0001061744
-16	66604	0.0001141324
-15	64853	0.0001111318
-14	62320	0.0001067913
-13	64096	0.0001098347
-12	60024	0.0001028569
-11	58619	0.0001004493
-10	59489	0.0001019401
-9	71100	0.0001218367
-8	80012	0.0001371082
-7	88722	0.0001520337
-6	75514	0.0001294005
-5	74833	0.0001282335
-4	74371	0.0001274419
-3	74103	0.0001269826
-2	77836	0.0001333795
-1	82618	0.0001415739
1	159830	0.0002738841
2	185976	0.0003186877
3	219540	0.0003762029
4	238304	0.0004083568
5	250920	0.0004299755
6	257937	0.0004419998
7	277176	0.0004749677
8	282272	0.0004837002
9	288490	0.0004943553
10	290992	0.0004986427
11	287384	0.0004924601
12	286650	0.0004912023
13	328096	0.0005622240
14	378461	0.0006485293
15	421193	0.0007217547
16	443405	0.0007598171
17	450337	0.0007716957
18	468960	0.0008036080
19	479750	0.0008220977
20	544146	0.0009324464
21	647131	0.0011089211
22	738233	0.0012650332
23	799366	0.0013697904
24	839079	0.0014378425
25	843778	0.0014458946
26	928710	0.0015914338
27	1039253	0.0017808598
28	1149564	0.0019698883
29	1244591	0.0021327262
30	1419497	0.0024324445
31	1675322	0.0028708252
32	1940044	0.0033244517
33	2177359	0.0037311138
34	2323374	0.0039813245
35	2488492	0.0042642701
36	2499223	0.0042826587
37	2574842	0.0044122391
38	2619010	0.0044879252
39	2669934	0.0045751884
40	2798788	0.0047959921
41	2968405	0.0050866471
42	3193753	0.0054728025
43	3462650	0.0059335834
44	3859229	0.0066131596
45	4221646	0.0072341959
46	4594786	0.0078736071
47	4914243	0.0084210274
48	5291477	0.0090674541
49	5597082	0.0095911376
50	5820292	0.0099736294
51	5893082	0.0100983620
52	6081295	0.0104208831
53	6311642	0.0108156048
54	6519912	0.0111724955
55	6789041	0.0116336738
56	6801391	0.0116548368
57	6901580	0.0118265202
58	6907451	0.0118365808
59	6949490	0.0119086186
60	6967547	0.0119395610
61	7068722	0.0121129341
62	7129470	0.0122170316
63	7361447	0.0126145465
64	7582026	0.0129925298
65	7862404	0.0134729844
66	8124035	0.0139213143
67	8386604	0.0143712515
68	8603928	0.0147436570
69	8591433	0.0147222457
70	8624929	0.0147796443
71	8637293	0.0148008312
72	8801864	0.0150828394
73	8983606	0.0153942718
74	9463796	0.0162171234
75	9684530	0.0165953724
76	9866350	0.0169069384
77	9922762	0.0170036058
78	10274738	0.0176067505
79	10450354	0.0179076853
80	10717200	0.0183649516
81	10919453	0.0187115315
82	11015942	0.0188768747
83	11144355	0.0190969227
84	11048048	0.0189318914
85	11065601	0.0189619702
86	10993052	0.0188376505
87	11089602	0.0190030982
88	10991092	0.0188342918
89	10889335	0.0186599214
90	10565549	0.0181050830
91	10385849	0.0177971498
92	10058157	0.0172356181
93	9833111	0.0168499802
94	9488408	0.0162592985
95	8997324	0.0154177789
96	8566747	0.0146799438
97	7946864	0.0136177148
98	7393250	0.0126690440
99	6742130	0.0115532873
100	6169256	0.0105716127
101	5555052	0.0095191152
102	5023150	0.0086076500
103	4469145	0.0076583092
104	4019506	0.0068878096
105	3561367	0.0061027444
106	3207652	0.0054966198
107	2878705	0.0049329375
108	2580888	0.0044225995
109	2364767	0.0040522554
110	2128624	0.0036476017
111	1956310	0.0033523251
112	1770708	0.0030342782
113	1625208	0.0027849500
114	1477738	0.0025322460
115	1356643	0.0023247381
116	1227913	0.0021041469
117	1145174	0.0019623656
118	1050790	0.0018006296
119	978872	0.0016773912
120	904150	0.0015493479
121	826803	0.0014168064
122	761935	0.0013056488
123	695213	0.0011913143
124	635224	0.0010885173
125	564209	0.0009668263
126	501741	0.0008597814
127	447344	0.0007665669
128	400959	0.0006870818
129	363609	0.0006230789
130	334303	0.0005728603
131	304665	0.0005220727
132	279313	0.0004786297
133	256186	0.0004389993
134	238086	0.0004079832
135	217233	0.0003722496
136	197267	0.0003380360
137	180052	0.0003085364
138	158620	0.0002718106
139	140410	0.0002406060
140	118735	0.0002034638
141	101791	0.0001744287
142	84878	0.0001454466
143	73656	0.0001262166
144	62659	0.0001073722
145	54784	0.0000938776
146	46621	0.0000798896
147	37964	0.0000650550
148	29764	0.0000510035
149	21301	0.0000365013
150	15893	0.0000272342
151	11589	0.0000198589
152	7980	0.0000136745
153	6065	0.0000103930
154	4019	0.0000068869
155	3002	0.0000051442
156	2432	0.0000041675
157	1724	0.0000029542
158	1418	0.0000024299
159	1007	0.0000017256
160	618	0.0000010590
161	580	0.0000009939
162	320	0.0000005484
163	132	0.0000002262
164	54	0.0000000925
165	47	0.0000000805
166	57	0.0000000977
167	56	0.0000000960
168	3	0.0000000051
169	1	0.0000000017
171	4	0.0000000069
172	2	0.0000000034
174	3	0.0000000051
176	1	0.0000000017
177	2	0.0000000034
180	3	0.0000000051
181	2	0.0000000034
183	2	0.0000000034
185	1	0.0000000017
188	1	0.0000000017
189	2	0.0000000034
195	2	0.0000000034
202	2	0.0000000034
205	1	0.0000000017
209	1	0.0000000017
211	19	0.0000000326

LCZ_CLASS 13 (Bush, scrub) total_pixels=1302142502
Temp(F)	Count	Probability
-189	61474	0.0000472099
-188	12	0.0000000092
-187	13	0.0000000100
-186	14	0.0000000108
-185	30	0.0000000230
-184	26	0.0000000200
-183	13	0.0000000100
-182	20	0.0000000154
-181	13	0.0000000100
-180	20	0.0000000154
-179	18	0.0000000138
-178	17	0.0000000131
-177	8	0.0000000061
-176	15	0.0000000115
-175	4	0.0000000031
-174	14	0.0000000108
-173	19	0.0000000146
-172	8	0.0000000061
-171	9	0.0000000069
-170	12	0.0000000092
-169	10	0.0000000077
-168	17	0.0000000131
-167	9	0.0000000069
-166	19	0.0000000146
-165	13	0.0000000100
-164	13	0.0000000100
-163	14	0.0000000108
-162	22	0.0000000169
-161	19	0.0000000146
-160	15	0.0000000115
-159	12	0.0000000092
-158	10	0.0000000077
-157	22	0.0000000169
-156	15	0.0000000115
-155	23	0.0000000177
-154	15	0.0000000115
-153	27	0.0000000207
-152	20	0.0000000154
-151	23	0.0000000177
-150	31	0.0000000238
-149	40	0.0000000307
-148	18	0.0000000138
-147	24	0.0000000184
-146	29	0.0000000223
-145	29	0.0000000223
-144	27	0.0000000207
-143	15	0.0000000115
-142	21	0.0000000161
-141	7	0.0000000054
-140	19	0.0000000146
-139	15	0.0000000115
-138	5	0.0000000038
-137	18	0.0000000138
-136	7	0.0000000054
-135	6	0.0000000046
-134	14	0.0000000108
-133	32	0.0000000246
-132	6	0.0000000046
-131	14	0.0000000108
-130	24	0.0000000184
-129	21	0.0000000161
-128	13	0.0000000100
-127	6	0.0000000046
-126	17	0.0000000131
-125	12	0.0000000092
-124	25	0.0000000192
-123	33	0.0000000253
-122	35	0.0000000269
-121	24	0.0000000184
-120	29	0.0000000223
-119	27	0.0000000207
-118	44	0.0000000338
-117	43	0.0000000330
-116	28	0.0000000215
-115	36	0.0000000276
-114	36	0.0000000276
-113	40	0.0000000307
-112	37	0.0000000284
-111	41	0.0000000315
-110	40	0.0000000307
-109	65	0.0000000499
-108	60	0.0000000461
-107	55	0.0000000422
-106	46	0.0000000353
-105	47	0.0000000361
-104	57	0.0000000438
-103	73	0.0000000561
-102	56	0.0000000430
-101	56	0.0000000430
-100	41	0.0000000315
-99	48	0.0000000369
-98	21	0.0000000161
-97	29	0.0000000223
-96	24	0.0000000184
-95	55	0.0000000422
-94	44	0.0000000338
-93	77	0.0000000591
-92	68	0.0000000522
-91	73	0.0000000561
-90	96	0.0000000737
-89	87	0.0000000668
-88	96	0.0000000737
-87	70	0.0000000538
-86	104	0.0000000799
-85	84	0.0000000645
-84	76	0.0000000584
-83	80	0.0000000614
-82	71	0.0000000545
-81	77	0.0000000591
-80	106	0.0000000814
-79	71	0.0000000545
-78	57	0.0000000438
-77	42	0.0000000323
-76	61	0.0000000468
-75	45	0.0000000346
-74	44	0.0000000338
-73	62	0.0000000476
-72	97	0.0000000745
-71	96	0.0000000737
-70	224	0.0000001720
-69	139	0.0000001067
-68	131	0.0000001006
-67	129	0.0000000991
-66	145	0.0000001114
-65	118	0.0000000906
-64	118	0.0000000906
-63	107	0.0000000822
-62	135	0.0000001037
-61	173	0.0000001329
-60	150	0.0000001152
-59	202	0.0000001551
-58	274	0.0000002104
-57	128	0.0000000983
-56	159	0.0000001221
-55	181	0.0000001390
-54	135	0.0000001037
-53	135	0.0000001037
-52	281	0.0000002158
-51	314	0.0000002411
-50	249	0.0000001912
-49	197	0.0000001513
-48	204	0.0000001567
-47	249	0.0000001912
-46	201	0.0000001544
-45	135	0.0000001037
-44	176	0.0000001352
-43	155	0.0000001190
-42	155	0.0000001190
-41	155	0.0000001190
-40	155	0.0000001190
-39	137	0.0000001052
-38	208	0.0000001597
-37	197	0.0000001513
-36	320	0.0000002457
-35	381	0.0000002926
-34	316	0.0000002427
-33	297	0.0000002281
-32	273	0.0000002097
-31	231	0.0000001774
-30	277	0.0000002127
-29	306	0.0000002350
-28	307	0.0000002358
-27	290	0.0000002227
-26	329	0.0000002527
-25	418	0.0000003210
-24	487	0.0000003740
-23	438	0.0000003364
-22	411	0.0000003156
-21	408	0.0000003133
-20	402	0.0000003087
-19	377	0.0000002895
-18	248	0.0000001905
-17	219	0.0000001682
-16	172	0.0000001321
-15	232	0.0000001782
-14	357	0.0000002742
-13	394	0.0000003026
-12	465	0.0000003571
-11	642	0.0000004930
-10	702	0.0000005391
-9	765	0.0000005875
-8	735	0.0000005645
-7	1331	0.0000010222
-6	2026	0.0000015559
-5	2148	0.0000016496
-4	2205	0.0000016934
-3	2173	0.0000016688
-2	2825	0.0000021695
-1	2862	0.0000021979
1	4793	0.0000036809
2	9742	0.0000074815
3	13840	0.0000106286
4	21756	0.0000167078
5	23704	0.0000182038
6	27604	0.0000211989
7	36240	0.0000278311
8	43471	0.0000333842
9	52984	0.0000406899
10	60514	0.0000464726
11	70939	0.0000544787
12	80978	0.0000621883
13	94350	0.0000724575
14	110906	0.0000851719
15	130186	0.0000999783
16	147813	0.0001135152
17	167481	0.0001286196
18	177858	0.0001365887
19	178650	0.0001371970
20	192320	0.0001476950
21	209291	0.0001607282
22	230942	0.0001773554
23	263126	0.0002020716
24	285949	0.0002195989
25	290956	0.0002234441
26	297973	0.0002288329
27	312340	0.0002398662
28	309446	0.0002376437
29	313865	0.0002410374
30	338537	0.0002599846
31	416208	0.0003196332
32	429532	0.0003298656
33	426861	0.0003278144
34	435200	0.0003342184
35	468027	0.0003594284
36	488986	0.0003755242
37	529055	0.0004062958
38	580723	0.0004459750
39	683512	0.0005249134
40	755961	0.0005805517
41	820881	0.0006304080
42	934294	0.0007175052
43	1058624	0.0008129863
44	1224465	0.0009403464
45	1412431	0.0010846977
46	1660159	0.0012749442
47	1946069	0.0014945131
48	2281453	0.0017520763
49	2693948	0.0020688581
50	3281233	0.0025198724
51	3485784	0.0026769605
52	3802019	0.0029198179
53	4420057	0.0033944495
54	5148960	0.0039542216
55	5919945	0.0045463112
56	6336991	0.0048665879
57	7080843	0.0054378403
58	7743203	0.0059465097
59	8613650	0.0066149826
60	9256057	0.0071083288
61	9913021	0.0076128542
62	10638205	0.0081697702
63	11968462	0.0091913611
64	13119437	0.0100752698
65	13969346	0.0107279702
66	14605262	0.0112163315
67	15152707	0.0116367502
68	14959035	0.0114880168
69	14791895	0.0113596592
70	14670537	0.0112664605
71	14374803	0.0110393471
72	14216666	0.0109179034
73	13549343	0.0104054226
74	13172218	0.0101158037
75	12567692	0.0096515489
76	12349731	0.0094841624
77	12514252	0.0096105088
78	12687310	0.0097434113
79	12298778	0.0094450323
80	12322740	0.0094634343
81	12343744	0.0094795646
82	12611959	0.0096855444
83	13024473	0.0100023407
84	12916764	0.0099196240
85	12818194	0.0098439257
86	12821088	0.0098461482
87	12992381	0.0099776952
88	12872489	0.0098856223
89	12835243	0.0098570187
90	12303817	0.0094489021
91	12094056	0.0092878130
92	11921585	0.0091553612
93	12128852	0.0093145351
94	12389468	0.0095146791
95	12671317	0.0097311293
96	13216759	0.0101500097
97	13607845	0.0104503501
98	13838601	0.0106275626
99	13885034	0.0106632216
100	14044244	0.0107854893
101	13777142	0.0105803643
102	13703624	0.0105239050
103	13733639	0.0105469555
104	13847691	0.0106345434
105	13796029	0.0105948688
106	13670233	0.0104982619
107	13519772	0.0103827131
108	13475274	0.0103485402
109	13801033	0.0105987117
110	14245223	0.0109398341
111	15060839	0.0115661988
112	15662010	0.0120278771
113	16595840	0.0127450260
114	17380655	0.0133477365
115	18270047	0.0140307585
116	18544860	0.0142418053
117	18526949	0.0142280503
118	18229323	0.0139994839
119	18181079	0.0139624342
120	18215935	0.0139892024
121	18232766	0.0140021280
122	18893964	0.0145099050
123	19412870	0.0149084067
124	19374978	0.0148793070
125	18788372	0.0144288140
126	18427044	0.0141513267
127	17946269	0.0137821083
128	17778546	0.0136533029
129	17277500	0.0132685171
130	16629147	0.0127706046
131	15688809	0.0120484578
132	15266546	0.0117241746
133	15065742	0.0115699641
134	14964701	0.0114923681
135	14796590	0.0113632648
136	14355324	0.0110243879
137	13780584	0.0105830076
138	13007742	0.0099894919
139	12131103	0.0093162638
140	10730170	0.0082403961
141	9448777	0.0072563310
142	8027277	0.0061646686
143	6773997	0.0052021933
144	5786752	0.0044440236
145	5106564	0.0039216629
146	4631957	0.0035571813
147	4094702	0.0031445882
148	3459533	0.0026568006
149	2823086	0.0021680315
150	2185514	0.0016783985
151	1531973	0.0011765018
152	1056884	0.0008116500
153	687532	0.0005280006
154	444946	0.0003417030
155	280282	0.0002152468
156	190096	0.0001459871
157	138209	0.0001061397
158	110578	0.0000849200
159	90052	0.0000691568
160	80863	0.0000621000
161	71403	0.0000548350
162	62271	0.0000478220
163	51873	0.0000398367
164	38604	0.0000296465
165	28309	0.0000217403
166	17529	0.0000134617
167	11639	0.0000089383
168	6330	0.0000048612
169	3532	0.0000027125
170	1830	0.0000014054
171	1034	0.0000007941
172	903	0.0000006935
173	270	0.0000002074
174	39	0.0000000300
175	15	0.0000000115
176	16	0.0000000123
177	6	0.0000000046
178	14	0.0000000108
179	7	0.0000000054

LCZ_CLASS 14 (Low plants) total_pixels=2372490276
Temp(F)	Count	Probability
-189	5143226	0.0021678597
-188	2563	0.0000010803
-187	2589	0.0000010913
-186	2650	0.0000011170
-185	2873	0.0000012110
-184	2834	0.0000011945
-183	3074	0.0000012957
-182	3160	0.0000013319
-181	3256	0.0000013724
-180	3214	0.0000013547
-179	3360	0.0000014162
-178	3673	0.0000015482
-177	3623	0.0000015271
-176	3696	0.0000015579
-175	3577	0.0000015077
-174	3699	0.0000015591
-173	3965	0.0000016712
-172	3909	0.0000016476
-171	4334	0.0000018268
-170	4231	0.0000017834
-169	4478	0.0000018875
-168	4289	0.0000018078
-167	4267	0.0000017985
-166	4277	0.0000018027
-165	4497	0.0000018955
-164	4715	0.0000019874
-163	4943	0.0000020835
-162	4795	0.0000020211
-161	4863	0.0000020497
-160	5052	0.0000021294
-159	5271	0.0000022217
-158	5460	0.0000023014
-157	5644	0.0000023789
-156	5883	0.0000024797
-155	5769	0.0000024316
-154	5977	0.0000025193
-153	6110	0.0000025754
-152	5656	0.0000023840
-151	5795	0.0000024426
-150	5811	0.0000024493
-149	5447	0.0000022959
-148	5510	0.0000023225
-147	5490	0.0000023140
-146	5490	0.0000023140
-145	5490	0.0000023140
-144	5501	0.0000023187
-143	5531	0.0000023313
-142	5818	0.0000024523
-141	6144	0.0000025897
-140	6444	0.0000027161
-139	6286	0.0000026495
-138	6498	0.0000027389
-137	7082	0.0000029850
-136	7334	0.0000030913
-135	7616	0.0000032101
-134	7893	0.0000033269
-133	8042	0.0000033897
-132	8067	0.0000034002
-131	8272	0.0000034866
-130	8566	0.0000036106
-129	8742	0.0000036847
-128	9441	0.0000039794
-127	9520	0.0000040127
-126	9793	0.0000041277
-125	10057	0.0000042390
-124	10252	0.0000043212
-123	10536	0.0000044409
-122	10764	0.0000045370
-121	11030	0.0000046491
-120	11403	0.0000048063
-119	11889	0.0000050112
-118	12025	0.0000050685
-117	12262	0.0000051684
-116	12233	0.0000051562
-115	12117	0.0000051073
-114	12583	0.0000053037
-113	12583	0.0000053037
-112	12954	0.0000054601
-111	13155	0.0000055448
-110	13393	0.0000056451
-109	14187	0.0000059798
-108	13885	0.0000058525
-107	13778	0.0000058074
-106	14688	0.0000061910
-105	15578	0.0000065661
-104	16259	0.0000068531
-103	17385	0.0000073277
-102	18606	0.0000078424
-101	18281	0.0000077054
-100	18299	0.0000077130
-99	18462	0.0000077817
-98	20054	0.0000084527
-97	20217	0.0000085214
-96	21006	0.0000088540
-95	21026	0.0000088624
-94	21616	0.0000091111
-93	21508	0.0000090656
-92	22014	0.0000092789
-91	22265	0.0000093847
-90	22801	0.0000096106
-89	23016	0.0000097012
-88	22505	0.0000094858
-87	22777	0.0000096005
-86	23578	0.0000099381
-85	26053	0.0000109813
-84	26799	0.0000112957
-83	27534	0.0000116055
-82	27608	0.0000116367
-81	30842	0.0000129998
-80	34289	0.0000144527
-79	33406	0.0000140806
-78	33334	0.0000140502
-77	33065	0.0000139368
-76	34113	0.0000143786
-75	35376	0.0000149109
-74	35436	0.0000149362
-73	34044	0.0000143495
-72	33496	0.0000141185
-71	37381	0.0000157560
-70	39904	0.0000168195
-69	41734	0.0000175908
-68	41017	0.0000172886
-67	37567	0.0000158344
-66	31306	0.0000131954
-65	26978	0.0000113712
-64	23688	0.0000099844
-63	23417	0.0000098702
-62	21713	0.0000091520
-61	21290	0.0000089737
-60	22717	0.0000095752
-59	21402	0.0000090209
-58	22469	0.0000094706
-57	23271	0.0000098087
-56	23463	0.0000098896
-55	23717	0.0000099967
-54	23532	0.0000099187
-53	24879	0.0000104864
-52	27192	0.0000114614
-51	27332	0.0000115204
-50	27003	0.0000113817
-49	28467	0.0000119988
-48	30261	0.0000127550
-47	32781	0.0000138171
-46	36372	0.0000153307
-45	37273	0.0000157105
-44	39206	0.0000165253
-43	42726	0.0000180089
-42	44063	0.0000185725
-41	44130	0.0000186007
-40	47112	0.0000198576
-39	48642	0.0000205025
-38	49065	0.0000206808
-37	51822	0.0000218429
-36	53139	0.0000223980
-35	53980	0.0000227525
-34	53209	0.0000224275
-33	54582	0.0000230062
-32	56669	0.0000238859
-31	58606	0.0000247023
-30	56614	0.0000238627
-29	56213	0.0000236937
-28	59525	0.0000250897
-27	59570	0.0000251086
-26	59440	0.0000250538
-25	63550	0.0000267862
-24	81413	0.0000343154
-23	131972	0.0000556259
-22	199374	0.0000840358
-21	243110	0.0001024704
-20	252110	0.0001062639
-19	234043	0.0000986487
-18	205520	0.0000866263
-17	191679	0.0000807923
-16	190539	0.0000803118
-15	169188	0.0000713124
-14	146390	0.0000617031
-13	129883	0.0000547454
-12	127391	0.0000536951
-11	291443	0.0001228427
-10	621381	0.0002619109
-9	598835	0.0002524078
-8	322921	0.0001361106
-7	214887	0.0000905744
-6	163665	0.0000689845
-5	144660	0.0000609739
-4	140813	0.0000593524
-3	168444	0.0000709988
-2	292278	0.0001231946
-1	527263	0.0002222403
1	1795736	0.0007568992
2	1539244	0.0006487883
3	1188840	0.0005010937
4	1062958	0.0004480347
5	1506817	0.0006351204
6	1664898	0.0007017512
7	1330897	0.0005609705
8	1159476	0.0004887169
9	1043196	0.0004397051
10	852706	0.0003594139
11	817783	0.0003446939
12	1081970	0.0004560482
13	1354766	0.0005710312
14	1377228	0.0005804989
15	1100915	0.0004640335
16	969918	0.0004088185
17	1095370	0.0004616963
18	1300346	0.0005480933
19	1529005	0.0006444726
20	2248444	0.0009477147
21	2911435	0.0012271641
22	2777323	0.0011706362
23	2291550	0.0009658838
24	1933683	0.0008150436
25	1770338	0.0007461940
26	2213912	0.0009331596
27	2887042	0.0012168825
28	3153747	0.0013292982
29	3438222	0.0014492038
30	3758312	0.0015841211
31	4334189	0.0018268522
32	4781447	0.0020153705
33	5627185	0.0023718474
34	6058489	0.0025536412
35	5979258	0.0025202455
36	5467955	0.0023047323
37	5278509	0.0022248812
38	5811704	0.0024496218
39	6917854	0.0029158619
40	7873120	0.0033185046
41	8112541	0.0034194201
42	8340065	0.0035153210
43	8957669	0.0037756399
44	9869796	0.0041600997
45	10493955	0.0044231815
46	11815883	0.0049803715
47	13501646	0.0056909173
48	15581304	0.0065674891
49	17381357	0.0073262079
50	18667111	0.0078681507
51	19006169	0.0080110630
52	19142283	0.0080684348
53	18873667	0.0079552136
54	18969348	0.0079955430
55	20150180	0.0084932614
56	21070267	0.0088810762
57	22494042	0.0094811946
58	24064892	0.0101433048
59	25442281	0.0107238716
60	26285700	0.0110793710
61	27480055	0.0115827893
62	28063108	0.0118285450
63	28566366	0.0120406673
64	28436805	0.0119860576
65	28725920	0.0121079190
66	29248288	0.0123280960
67	29617402	0.0124836769
68	29761467	0.0125444000
69	29221810	0.0123169356
70	29090873	0.0122617459
71	28793391	0.0121363579
72	29193948	0.0123051918
73	29564149	0.0124612308
74	30834795	0.0129968056
75	31816919	0.0134107690
76	32549587	0.0137195871
77	32393599	0.0136538385
78	32591293	0.0137371661
79	32565579	0.0137263277
80	33308644	0.0140395281
81	34183022	0.0144080768
82	34842195	0.0146859169
83	35646934	0.0150251128
84	35657557	0.0150295904
85	35629424	0.0150177324
86	35129053	0.0148068270
87	35345874	0.0148982166
88	35155781	0.0148180928
89	35350789	0.0149002883
90	35290631	0.0148749318
91	35500790	0.0149635134
92	35275638	0.0148686123
93	35405325	0.0149232751
94	35187734	0.0148315609
95	34480225	0.0145333472
96	34157698	0.0143974027
97	33387783	0.0140728851
98	33012132	0.0139145489
99	32382768	0.0136492732
100	31992137	0.0134846230
101	31064310	0.0130935458
102	30482214	0.0128481934
103	29390557	0.0123880622
104	28522598	0.0120222191
105	27234432	0.0114792597
106	26325719	0.0110962389
107	25265777	0.0106494755
108	24084834	0.0101517103
109	23328798	0.0098330426
110	22292362	0.0093961869
111	21602791	0.0091055341
112	20706978	0.0087279506
113	20060918	0.0084556376
114	19221654	0.0081018895
115	18580637	0.0078317021
116	17787693	0.0074974777
117	17184101	0.0072430649
118	16335282	0.0068852893
119	15718833	0.0066254573
120	14992215	0.0063191892
121	14206546	0.0059880313
122	13581156	0.0057244306
123	12724028	0.0053631529
124	12061084	0.0050837233
125	11282002	0.0047553417
126	10636254	0.0044831602
127	9852319	0.0041527331
128	9148942	0.0038562611
129	8401982	0.0035414189
130	7747213	0.0032654351
131	6955338	0.0029316613
132	6313514	0.0026611338
133	5658151	0.0023848996
134	5106465	0.0021523650
135	4544045	0.0019153061
136	4005898	0.0016884782
137	3557631	0.0014995345
138	3105019	0.0013087594
139	2691584	0.0011344974
140	2290371	0.0009653869
141	1930096	0.0008135317
142	1619117	0.0006824546
143	1353545	0.0005705166
144	1110822	0.0004682093
145	910120	0.0003836138
146	728223	0.0003069446
147	582296	0.0002454366
148	452323	0.0001906533
149	343651	0.0001448482
150	247562	0.0001043469
151	176518	0.0000744020
152	127383	0.0000536917
153	90577	0.0000381780
154	65375	0.0000275554
155	48714	0.0000205329
156	35092	0.0000147912
157	26105	0.0000110032
158	18338	0.0000077294
159	11878	0.0000050066
160	7354	0.0000030997
161	4222	0.0000017796
162	2408	0.0000010150
163	1189	0.0000005012
164	869	0.0000003663
165	519	0.0000002188
166	365	0.0000001538
167	228	0.0000000961
168	218	0.0000000919
169	146	0.0000000615
170	101	0.0000000426
171	56	0.0000000236
172	35	0.0000000148
173	34	0.0000000143
174	31	0.0000000131
175	15	0.0000000063
176	24	0.0000000101
177	16	0.0000000067
178	20	0.0000000084
179	13	0.0000000055
180	13	0.0000000055
181	20	0.0000000084
182	13	0.0000000055
183	8	0.0000000034
184	7	0.0000000030
185	8	0.0000000034
186	10	0.0000000042
187	15	0.0000000063
188	16	0.0000000067
189	13	0.0000000055
190	7	0.0000000030
191	13	0.0000000055
192	5	0.0000000021
193	7	0.0000000030
194	3	0.0000000013
195	10	0.0000000042
196	13	0.0000000055
197	7	0.0000000030
198	3	0.0000000013
199	14	0.0000000059
200	1	0.0000000004
201	1	0.0000000004
202	3	0.0000000013
203	3	0.0000000013
204	4	0.0000000017
205	3	0.0000000013
206	7	0.0000000030
207	1	0.0000000004
209	4	0.0000000017
210	3	0.0000000013
211	79	0.0000000333

LCZ_CLASS 15 (Bare rock) total_pixels=501687608
Temp(F)	Count	Probability
-189	87760	0.0001749296
-188	106	0.0000002113
-187	161	0.0000003209
-186	134	0.0000002671
-185	135	0.0000002691
-184	135	0.0000002691
-183	148	0.0000002950
-182	131	0.0000002611
-181	149	0.0000002970
-180	176	0.0000003508
-179	169	0.0000003369
-178	212	0.0000004226
-177	173	0.0000003448
-176	199	0.0000003967
-175	199	0.0000003967
-174	216	0.0000004305
-173	166	0.0000003309
-172	244	0.0000004864
-171	215	0.0000004286
-170	152	0.0000003030
-169	195	0.0000003887
-168	169	0.0000003369
-167	176	0.0000003508
-166	156	0.0000003110
-165	181	0.0000003608
-164	219	0.0000004365
-163	185	0.0000003688
-162	196	0.0000003907
-161	220	0.0000004385
-160	251	0.0000005003
-159	257	0.0000005123
-158	229	0.0000004565
-157	208	0.0000004146
-156	238	0.0000004744
-155	251	0.0000005003
-154	190	0.0000003787
-153	203	0.0000004046
-152	192	0.0000003827
-151	172	0.0000003428
-150	163	0.0000003249
-149	231	0.0000004604
-148	165	0.0000003289
-147	169	0.0000003369
-146	180	0.0000003588
-145	222	0.0000004425
-144	253	0.0000005043
-143	196	0.0000003907
-142	236	0.0000004704
-141	244	0.0000004864
-140	202	0.0000004026
-139	199	0.0000003967
